airline_name,overall_rating,verified,aircraft,type_of_traveller,seat_type,seat_comfort,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,wifi_connectivity,value_for_money,recommended,time_before_review,departure_place,arrival_place,delay_cancellation,review_date
Sunwing Airlines,1.0,False,Boeing 737,Solo Leisure,Economy Class,3.0,4.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Calgary,Cancun ,True,2023-09-01
Sunwing Airlines,1.0,False,Unknown,Solo Leisure,Economy Class,2.0,2.0,2.0,1.0,2.0,1.81,1.0,no,+3 months,Montreal,Varadero,False,2023-09-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,3.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Cayo coco,Quebec,True,2023-08-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Cayo Coco,Quebec,True,2023-08-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,3.0,3.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,Cancun,Toronto,False,2023-07-01
Sunwing Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Toronto,Cayo Coco,False,2023-07-01
Sunwing Airlines,1.0,False,Unknown,Business,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Toronto,Cancun,False,2023-05-01
Sunwing Airlines,2.0,True,Unknown,Family Leisure,Economy Class,1.0,3.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Cancun,Toronto,True,2023-05-01
Sunwing Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Holguin,Toronto,False,2023-05-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Premium Economy,3.0,2.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,Windsor,Cayo Santa Maria,True,2023-04-01
Sunwing Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,2-3 months,Toronto,San Jose del cabo,False,2023-04-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Toronto,Cancun,True,2023-03-01
Sunwing Airlines,2.0,True,Unknown,Solo Leisure,Economy Class,3.0,2.0,2.0,1.0,1.0,1.81,1.0,no,1 month,Montreal,Varadero,True,2023-03-01
Sunwing Airlines,1.0,True,Others,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Toronto,Punta Cana,True,2023-03-01
Sunwing Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Toronto,Orlando,False,2023-03-01
Sunwing Airlines,2.0,True,Unknown,Couple Leisure,Economy Class,2.0,4.0,1.0,2.0,2.15,1.81,2.0,no,1 month,Moncton,Cancun,False,2023-02-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Cancun,Toronto,True,2023-02-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,3.0,2.15,1.81,1.0,no,1 month,Toronto,Puerto Vallarta,False,2023-02-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Ottawa,Cancun,True,2023-02-01
Sunwing Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,3.0,no,1 month,Toronto,Varadero,False,2023-02-01
Sunwing Airlines,6.0,True,Others,Business,Economy Class,3.0,4.0,3.0,3.0,2.15,1.81,4.0,yes,1 month,Cancún,Toronto,False,2023-02-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Cancun,Toronto,True,2023-01-01
Sunwing Airlines,1.0,True,Boeing 737,Solo Leisure,Economy Class,1.0,3.0,2.0,1.0,2.15,1.81,1.0,no,1 month,Cancun,Quebec City,True,2023-01-01
Sunwing Airlines,5.0,True,Boeing 737,Couple Leisure,Economy Class,3.0,3.0,2.56,3.0,2.15,1.81,3.0,yes,1 month,Vancouver,Mazatlan,False,2023-01-01
Sunwing Airlines,3.0,False,Unknown,Solo Leisure,Economy Class,2.0,4.0,2.56,3.0,2.15,1.81,3.0,no,1 month,Toronto,Holguin,False,2023-01-01
Sunwing Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,2.0,3.0,1.0,1.0,1.0,1.0,2.0,no,1 month,Ottawa,Cancun ,False,2023-01-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Toronto,Orlando,False,2023-01-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Saskatoon,Punta Cana,False,2022-12-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Premium Economy,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Toronto,Punta Cana,True,2022-12-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,5.0,1.0,1.0,1.0,1.81,1.0,no,1 month,Toronto,Punta Cana,True,2022-12-01
Sunwing Airlines,3.0,False,Unknown,Couple Leisure,Economy Class,3.0,2.0,2.0,2.0,2.15,1.81,1.0,no,1 month,Toronto,Cancun,True,2022-12-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,2.0,3.0,2.56,2.0,2.15,1.81,2.0,no,1 month,Toronto,Cayo Coco,True,2022-12-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,2.0,1.0,1.81,2.0,no,1 month,Toronto,Cancun,False,2022-11-01
Sunwing Airlines,8.0,False,Unknown,Family Leisure,Economy Class,4.0,5.0,3.0,4.0,2.15,1.81,4.0,yes,1 month,Winnipeg,Varadero,False,2022-11-01
Sunwing Airlines,1.0,True,Others,Family Leisure,Premium Economy,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Calgary,Montego Bay,False,2022-11-01
Sunwing Airlines,4.0,True,Boeing 737-800,Couple Leisure,Economy Class,3.0,5.0,1.0,4.0,1.0,1.0,2.0,no,1 month,Edmonton,Cancun,True,2022-11-01
Sunwing Airlines,5.0,True,Boeing 737-800,Couple Leisure,Economy Class,3.0,4.0,1.0,4.0,2.15,1.81,3.0,no,1 month,Montreal,Montego Bay,False,2022-10-01
Sunwing Airlines,4.0,False,Boeing 737,Family Leisure,Economy Class,2.0,5.0,4.0,3.0,1.0,1.81,3.0,no,1 month,Toronto,Punta Cana,False,2022-10-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Montreal,Cancun,True,2022-10-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,2-3 months,Costa Rica,Canada,False,2022-09-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,3.0,3.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Toronto,St. John's,False,2022-08-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Toronto,Vancouver,False,2022-07-01
Sunwing Airlines,9.0,True,Unknown,Couple Leisure,Economy Class,4.0,5.0,4.0,5.0,2.15,1.81,4.0,yes,1 month,Toronto,Santa Clara,True,2022-06-01
Sunwing Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Toronto,Punta Cana,True,2022-05-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,1.0,4.0,2.0,1.0,1.0,1.81,1.0,no,1 month,Montego Bay,Calgary,True,2022-04-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Toronto,Punta Cana,False,2022-04-01
Sunwing Airlines,5.0,False,Unknown,Couple Leisure,Economy Class,2.0,1.0,1.0,1.0,2.15,1.81,3.0,no,1 month,Toronto,Cayo Santa Maria,False,2022-04-01
Sunwing Airlines,2.0,True,Unknown,Couple Leisure,Economy Class,3.0,5.0,3.0,5.0,2.15,4.0,4.0,no,1 month,"Toronto, Canada","Santa Clara, Cuba",True,2022-04-01
Sunwing Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,3.0,5.0,1.0,1.81,5.0,yes,1 month,Toronto,Cancun,False,2022-03-01
Sunwing Airlines,1.0,False,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,2-3 months,Toronto,Cancun,True,2022-03-01
Sunwing Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Windsor,Varadero,False,2022-02-01
Sunwing Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Toronto,Dominican Republic ,True,2022-02-01
Sunwing Airlines,2.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Vancouver,Cancun,True,2022-02-01
Sunwing Airlines,1.0,False,Boeing 737-800,Couple Leisure,Economy Class,3.0,3.0,2.0,3.0,2.15,1.81,2.0,no,1 month,Santa Clara,Ottawa,True,2022-02-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Edmonton,Varadero,False,2022-01-01
Sunwing Airlines,4.0,True,Unknown,Couple Leisure,Economy Class,3.0,5.0,2.56,3.0,2.15,1.81,4.0,no,1 month,Ottawa,Cuba,False,2022-01-01
Sunwing Airlines,2.0,True,Unknown,Family Leisure,Economy Class,2.0,2.0,1.0,2.0,2.15,1.0,1.0,no,1 month,Saskatoon,Cancun,True,2021-12-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,2.0,2.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Toronto,Cancun,False,2021-11-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,3.0,2.0,1.0,2.15,1.81,1.0,no,1 month,Toronto,Costa Rica,False,2021-11-01
Sunwing Airlines,2.0,False,Unknown,Family Leisure,Economy Class,2.0,2.0,2.56,2.0,2.15,1.81,2.0,no,1 month,Toronto,Los Cabos,True,2021-11-01
Sunwing Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,+3 months,Halifax,Cayo Santa Maria,False,2021-05-01
Sunwing Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Toronto,Punta Cana,False,2021-01-01
Sunwing Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,Winnipeg,Cuba,True,2020-12-01
Sunwing Airlines,8.0,False,Boeing 737-800,Family Leisure,Economy Class,2.0,5.0,4.0,5.0,1.0,1.81,3.0,yes,+3 months,Montreal,Puerto-Plata,False,2020-07-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Vancouver,Cancun,True,2020-04-01
Sunwing Airlines,9.0,False,Unknown,Couple Leisure,Economy Class,4.0,5.0,4.0,5.0,4.0,4.0,5.0,yes,1 month,Puerto Vallarta,Regina,True,2020-04-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Montreal,Cancun,False,2020-03-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,5.0,5.0,2.15,1.81,5.0,yes,1 month,Cancun,Kelowna,True,2020-03-01
Sunwing Airlines,1.0,True,Boeing 737,Family Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Toronto,Nassau,False,2020-03-01
Sunwing Airlines,2.0,False,Boeing 737,Couple Leisure,Economy Class,1.0,2.0,1.0,1.0,1.0,1.81,2.0,no,1 month,Toronto,"Rio Hato, Panama",False,2020-03-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Cabo,Calgary,False,2020-03-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,1.0,3.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Montego Bay,Toronto,True,2020-03-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Punta Cana,Toronto,True,2020-03-01
Sunwing Airlines,1.0,True,Boeing 737,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,2.0,no,1 month,Toronto,Punta Cana,True,2020-03-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,3.0,5.0,3.0,1.0,1.0,1.81,3.0,no,1 month,Ixtapa,Toronto,True,2020-02-01
Sunwing Airlines,2.0,True,Unknown,Couple Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Hamilton,Varadero,True,2020-02-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,2.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Puerto Vaĺlarta,Toronto,True,2020-02-01
Sunwing Airlines,9.0,False,Unknown,Couple Leisure,Economy Class,3.0,5.0,4.0,4.0,2.0,2.0,5.0,yes,1 month,Montreal,Santa Clara,False,2020-02-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.81,1.0,no,1 month,Toronto,Montego Bay,True,2020-02-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Toronto,Cancun,True,2020-02-01
Sunwing Airlines,2.0,False,Unknown,Family Leisure,Economy Class,2.0,3.0,3.0,2.0,1.0,1.81,2.0,no,1 month,Cancun,Toronto,True,2020-02-01
Sunwing Airlines,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,+3 months,Sudbury,Cuba,True,2020-02-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Toronto,Cancun,True,2020-02-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Toronto,Ixtapa,False,2020-02-01
Sunwing Airlines,2.0,False,Unknown,Couple Leisure,Premium Economy,1.0,4.0,1.0,4.0,1.0,1.81,1.0,no,1 month,Dartmouth,Cuba,False,2020-02-01
Sunwing Airlines,1.0,True,Unknown,Family Leisure,Economy Class,1.0,3.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,Punta Cana,Toronto,True,2020-02-01
Sunwing Airlines,2.0,False,Unknown,Family Leisure,Economy Class,2.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Punta Cana,Toronto,True,2020-02-01
Sunwing Airlines,1.0,True,Boeing 737-800,Couple Leisure,Economy Class,1.0,3.0,1.0,3.0,1.0,1.0,1.0,no,1 month,Saskatoon,Punta Cana,False,2020-01-01
Sunwing Airlines,2.0,True,Others,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Santa Clara,Saskatoon,True,2020-01-01
Sunwing Airlines,2.0,True,Unknown,Couple Leisure,Economy Class,1.0,4.0,1.0,3.0,1.0,1.0,1.0,no,1 month,Punta Cana,Saskatoon,False,2020-01-01
Sunwing Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,1.0,1.0,2.0,1.0,1.0,2.0,no,1 month,Punta Cana,Hamilton,True,2020-01-01
Sunwing Airlines,4.0,True,Unknown,Family Leisure,Economy Class,2.0,2.0,1.0,3.0,2.15,1.81,3.0,no,1 month,Miami,Toronto,False,2020-01-01
Sunwing Airlines,1.0,True,Boeing 737-800,Couple Leisure,Economy Class,1.0,3.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Toronto,Ixtapa,False,2020-01-01
Sunwing Airlines,2.0,False,Unknown,Couple Leisure,Economy Class,1.0,3.0,2.56,2.0,2.15,1.81,1.0,no,1 month,Kitchener,Punta Cana,False,2020-01-01
Suparna Airlines,5.0,False,Boeing 737-800,Couple Leisure,Economy Class,4.0,4.0,1.0,3.0,1.0,1.81,3.0,yes,1 month,Zhuahi,Jinan,True,2017-08-01
Super Air Jet,2.0,True,Unknown,Solo Leisure,Economy Class,3.0,4.0,2.56,1.0,2.15,1.81,2.0,no,1 month,Lombok,Jakarta,True,2024-04-01
Super Air Jet,1.0,False,Unknown,Couple Leisure,Economy Class,2.0,3.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Kuala Lumpur,Lombok,False,2024-04-01
Super Air Jet,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Jakarta,Medan ,True,2024-04-01
Super Air Jet,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Denpasar,Jakarta,True,2024-04-01
Super Air Jet,9.0,True,Unknown,Solo Leisure,Economy Class,3.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,Yogyakarta,Lombok,True,2024-03-01
Super Air Jet,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Jakarta,Padang,True,2024-03-01
Super Air Jet,8.0,False,Unknown,Couple Leisure,Economy Class,4.0,5.0,2.56,4.0,2.15,1.81,5.0,no,1 month,Lombok,Jakarta,True,2024-02-01
Super Air Jet,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,1.0,1.0,1.0,1.0,1.0,3.0,no,1 month,Jakarta,Jambi,True,2024-02-01
Super Air Jet,3.0,True,Unknown,Solo Leisure,Economy Class,4.0,4.0,1.0,3.0,1.0,1.0,3.0,no,1 month,Kuala Lumpur,Lombok,True,2024-01-01
Super Air Jet,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Denpasar,Jakarta,True,2024-01-01
Super Air Jet,6.0,True,Others,Couple Leisure,Economy Class,3.0,2.0,2.56,3.0,1.0,1.0,4.0,yes,1 month,Kualanamu,Denpasar,False,2024-01-01
Super Air Jet,1.0,True,Unknown,Business,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Denpasar,Jakarta,True,2023-10-01
Super Air Jet,1.0,True,Unknown,Business,Economy Class,2.0,1.0,2.56,2.0,2.15,1.81,1.0,no,1 month,Bali,Jakarta,True,2023-09-01
Super Air Jet,7.0,True,Unknown,Couple Leisure,Economy Class,4.0,5.0,2.56,5.0,2.15,1.81,4.0,yes,1 month,Surabaya,Labuan Bajo,False,2023-08-01
Super Air Jet,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Palembang,Jakarta,True,2023-08-01
Super Air Jet,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Jakarta,Denpasar,False,2023-08-01
Super Air Jet,3.0,True,Unknown,Business,Economy Class,2.0,4.0,2.56,2.0,2.15,1.81,2.0,no,1 month,Denpasar,Jakarta,True,2023-04-01
Super Air Jet,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Jakarta,Bali,True,2022-12-01
Super Air Jet,1.0,False,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Denpasar,Jakarta,True,2022-11-01
Super Air Jet,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,2-3 months,Semarang, Jakarta,True,2022-10-01
Super Air Jet,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,3.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Lombok,Jakarta,False,2022-10-01
Super Air Jet,1.0,True,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,2.0,2.15,1.81,3.0,no,1 month,Lombok,Jakarta,True,2022-10-01
Super Air Jet,9.0,True,A320,Family Leisure,Economy Class,4.0,5.0,2.56,5.0,4.0,4.0,5.0,yes,1 month,Jakarta ,Yogyakarta,True,2022-06-01
Surinam Airways,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Curaçao,Paramaribo,True,2023-08-01
Surinam Airways,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,Miami,Georgetown,True,2023-07-01
Surinam Airways,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Miami,"Georgetown,",True,2021-12-01
Surinam Airways,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,2.0,no,1 month,Miami,Belem,True,2021-11-01
Surinam Airways,1.0,True,Others,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Miami,Zanderij ,False,2021-07-01
Surinam Airways,3.0,False,Unknown,Business,Economy Class,3.0,1.0,1.0,4.0,1.0,1.0,3.0,no,1 month,Miami,Paramaribo,False,2020-01-01
Surinam Airways,1.0,False,Unknown,Solo Leisure,Economy Class,3.0,1.0,2.56,1.0,1.0,1.0,2.0,no,1 month,Paramaribo,Miami,True,2019-01-01
Surinam Airways,1.0,True,Unknown,Solo Leisure,Economy Class,4.0,4.0,3.0,1.0,3.0,1.81,1.0,no,2-3 months,Paramaribo,Port-of-Spain,True,2018-11-01
Surinam Airways,8.0,True,A330,Family Leisure,Economy Class,4.0,5.0,5.0,4.0,2.15,1.81,5.0,yes,1 month,Amsterdam,Paramaribo,False,2018-11-01
Surinam Airways,3.0,True,Unknown,Family Leisure,Economy Class,2.0,5.0,3.0,3.0,2.15,1.81,1.0,no,1 month,Miami,Georgetown,True,2018-02-01
Surinam Airways,1.0,False,Others,Family Leisure,Economy Class,1.0,2.0,1.0,2.0,2.15,1.81,1.0,no,1 month,POS,CUR,True,2016-07-01
Surinam Airways,3.0,False,Unknown,Unknown,Business Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,True,2015-02-01
Surinam Airways,9.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,True,2014-09-01
Surinam Airways,7.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2014-04-01
Surinam Airways,7.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2013-06-01
Surinam Airways,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,no,Unknown,Unknown,Unknown,False,2012-10-01
Surinam Airways,9.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2012-01-01
Surinam Airways,9.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2011-08-01
Surinam Airways,1.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2011-07-01
Surinam Airways,1.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,True,2011-04-01
Surinam Airways,4.0,False,Unknown,Unknown,Unknown,2.6,2.87,2.56,2.36,2.15,1.81,2.45,no,Unknown,Unknown,Unknown,False,2010-12-01
Surinam Airways,3.0,False,Unknown,Unknown,Unknown,2.6,2.87,2.56,2.36,2.15,1.81,2.45,no,Unknown,Unknown,Unknown,False,2008-03-01
Surinam Airways,3.0,False,Unknown,Unknown,Unknown,2.6,2.87,2.56,2.36,2.15,1.81,2.45,no,Unknown,Unknown,Unknown,True,2005-10-01
Surinam Airways,3.0,False,Unknown,Unknown,Unknown,2.6,2.87,2.56,2.36,2.15,1.81,2.45,no,Unknown,Unknown,Unknown,False,2005-08-01
Surinam Airways,3.0,False,Unknown,Unknown,Unknown,2.6,2.87,2.56,2.36,2.15,1.81,2.45,no,Unknown,Unknown,Unknown,True,2005-01-01
SVG Air,6.0,True,Others,Solo Leisure,Economy Class,3.0,4.0,2.56,4.0,2.15,1.81,3.0,yes,1 month,Barbados,Bequia,False,2019-01-01
Swoop,3.0,False,Unknown,Solo Leisure,Economy Class,2.0,2.0,2.56,2.0,2.15,1.0,3.0,yes,1 month,Red Deer,Abbotsford ,False,2023-09-01
Swoop,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,2-3 months,Toronto,Varadero,True,2023-09-01
Swoop,1.0,False,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,4.0,no,1 month,Hamilton,Abbotsford,False,2023-09-01
Swoop,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Deer Lake,Hamilton,False,2023-09-01
Swoop,1.0,False,Unknown,Couple Leisure,Economy Class,2.0,5.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Puerto Vallarta,Edmonton,True,2023-09-01
Swoop,1.0,True,Unknown,Family Leisure,Economy Class,1.0,2.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Abbotsford,Hamilton,False,2023-08-01
Swoop,1.0,True,Boeing 737,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,Hamilton,Halifax,True,2023-08-01
Swoop,9.0,False,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,1.0,1.0,5.0,yes,1 month,Toronto,Montego Bay,True,2023-08-01
Swoop,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Hamilton,Edmonton,False,2023-08-01
Swoop,1.0,False,Unknown,Solo Leisure,Economy Class,5.0,3.0,2.56,5.0,2.15,1.0,1.0,no,1 month,Edmonton ,Hamilton ,True,2023-08-01
Swoop,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.0,1.0,no,1 month,Abbotsford,Toronto,True,2023-08-01
Swoop,1.0,False,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Toronto,Halifax,True,2023-08-01
Swoop,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Hamilton,Moncton,False,2023-07-01
